id_titular,num,nom_via,municipi,provincia,cp,pais,
773720,45,Bonavista,"Pla del Penedès, El",BARCELONA,8733,Spain,
434137,s/n,Can Cerdà de Palou,"Pla del Penedès, El",BARCELONA,8733,Spain,
607020,10,Ponent,"Pla del Penedès, El",BARCELONA,8733,Spain,
723685,s/n,Barri Can Ferran-La Torreta,Santa Margarida i els Monjos,BARCELONA,8733,Spain,
772343,7,La Paloma,Vilafranca del Penedès,BARCELONA,8733,Spain,
434137,s/n,Can Cerdà de Palou,"Pla del Penedès, El",BARCELONA,8733,Spain,
623680,s/n,Cal Pere Vilella,Gisclareny,BARCELONA,8695,Spain,
636553,35,Catalunya,Gironella,BARCELONA,8672,Spain,
636553,35,Catalunya,Gironella,BARCELONA,8672,Spain,
434152,97,Segalers,Cardona,BARCELONA,8261,Spain,
325463,13,Miracle,Cardona,BARCELONA,8261,Spain,
637591,20,Mossen Joan Riba,Cardona,BARCELONA,8261,Spain,
804350,13,Miracle,Cardona,BARCELONA,8261,Spain,
637591,20,Mossen Joan Riba,Cardona,BARCELONA,8261,Spain,
763779,s/n,Solanelles,Capolat,BARCELONA,8619,Spain,
607165,30,Pau Casals,Avià,BARCELONA,8619,Spain,
434194,s/n,Masies Santmarcó,Gironella,BARCELONA,8619,Spain,
704482,s/n,Cal Llengot,Capolat,BARCELONA,8619,Spain,
770947,s/n,La Serreta,Capolat,BARCELONA,8619,Spain,
770947,s/n,La Serreta,Capolat,BARCELONA,8619,Spain,
770947,s/n,La Serreta,Capolat,BARCELONA,8619,Spain,
704482,s/n,Cal Llengot,Capolat,BARCELONA,8619,Spain,
633631,16,Pau Casals,Avià,BARCELONA,8600,Spain,
633631,16,Pau Casals,Avià,BARCELONA,8600,Spain,
434109,s/n,Vilaformiu,Berga,BARCELONA,8600,Spain,
434206,"km 39,200",BP-4313 Balsareny-Avinyó,Balsareny,BARCELONA,8660,Spain,
817572,s/n,Casa Blanca- Cal Panxeta,Balsareny,BARCELONA,8660,Spain,
699375,2-4,Torre Romana,Avinyonet del Penedès,BARCELONA,8793,Spain,
433791,24,Cantallops,Avinyonet del Penedès,BARCELONA,8793,Spain,
433791,24,Cantallops,Avinyonet del Penedès,BARCELONA,8793,Spain,
456225,22-24,Canigó,Vilafranca del Penedès,BARCELONA,8793,Spain,
594021,4,Arbossar de Baix,Avinyonet del Penedès,BARCELONA,8793,Spain,
812074,8,Sota Ribes,Sant Pere de Ribes,BARCELONA,8734,Spain,
812067,8,Sota Ribes,Sant Pere de Ribes,BARCELONA,8734,Spain,
812071,8,Sota Ribes,Sant Pere de Ribes,BARCELONA,8734,Spain,
812069,8,Sota Ribes,Sant Pere de Ribes,BARCELONA,8734,Spain,
434201,sn,Mas ca la Coixa,,GIRONA,17853,Spain,
434201,sn,Mas ca la Coixa,,GIRONA,17853,Spain,
434201,sn,Mas ca la Coixa,,GIRONA,17853,Spain,
841776,sn,"Veinat de Dalt, Mas ca la Coixa",Tortellà,GIRONA,17853,Spain,
875877,18,Sant Pere,Tortellà,GIRONA,17853,Spain,
814028,,"Tramuntana, 4",Torroella de Fluvià,GIRONA,17474,Spain,
763510,9,Sant Tomas,Torroella de Fluvià,GIRONA,17474,Spain,
559888,11,Sant Pere Pescador,Torroella de Fluvià,GIRONA,17474,Spain,
814066,1,Sant Pere Pescador,Torroella de Fluvià,GIRONA,17474,Spain,
728264,,Mas Mallol,Puigcerdà,GIRONA,17520,Spain,
403456,,CTRA. DE CAIXANS PER LES PARERES,Puigcerdà,GIRONA,17520,Spain,
619739,,Torre Gelbert,Puigcerdà,GIRONA,17520,Spain,
619739,,Torre Gelbert,Puigcerdà,GIRONA,17520,Spain,
728264,,Mas Mallol,Puigcerdà,GIRONA,17520,Spain,
619739,,Torre Gelbert,Puigcerdà,GIRONA,17520,Spain,
619739,,Torre Gelbert,Puigcerdà,GIRONA,17520,Spain,
497749,2,"Ametllers, 2",Navata,GIRONA,17744,Spain,
764540,,"Unió, 2",Mollet de Peralada,GIRONA,17752,Spain,
433884,,Mas La Riba,"Llosses, Les",GIRONA,17512,Spain,
433995,,Mas Llimós,"Llosses, Les",GIRONA,17512,Spain,
675883,,Mas Bernador,"Llosses, Les",GIRONA,17512,Spain,
609025,,"Palmerola, 7","Llosses, Les",GIRONA,17512,Spain,
510692,s/n,La Font,"Llosses, Les",GIRONA,17512,Spain,
816925,,Masia Baumala,"Llosses, Les",GIRONA,17512,Spain,
891582,43,Progrés,Ripoll,GIRONA,17512,Spain,
812392,17,maçanet,Darnius,GIRONA,17722,Spain,
630157,,"Veïnat Verneda, 25",Cassà de la Selva,GIRONA,17244,Spain,
807011,14,de Mosqueroles,Cassà de la Selva,GIRONA,17244,Spain,
811428,9,Joan Gener,Cassà de la Selva,GIRONA,17244,Spain,
630157,,"Veïnat Verneda, 25",Cassà de la Selva,GIRONA,17244,Spain,
807661,s/n,Can Quera,"Vajol, La",GIRONA,17707,Spain,
807654,s/n,Can Quera,"Vajol, La",GIRONA,17707,Spain,
600599,,"Mas de Bernis, s/n","Aldea, L'",TARRAGONA,43896,Spain,
810237,s/n,de la Capblanca (Pol. 7 Parcel. 43) - bústia 401,"Aldea, L'",TARRAGONA,43896,Spain,
434103,,"Camí del Serrallo, s/n",Sant Jaume d'Enveja,TARRAGONA,43877,Spain,
434103,,"Camí del Serrallo, s/n",Sant Jaume d'Enveja,TARRAGONA,43877,Spain,
434066,5,Aldolfo Ventas,Sant Jaume d'Enveja,TARRAGONA,43877,Spain,
849991,302,Diputació,Barcelona,TARRAGONA,43877,Spain,
434153,49,"C/ Barracot, 49",Deltebre,TARRAGONA,43580,Spain,
434059,,Cra. del Toll,Deltebre,TARRAGONA,43580,Spain,
596025,,"Barracot, 26",Deltebre,TARRAGONA,43580,Spain,
560261,,"Av. Goles de l'Ebre, 305",Deltebre,TARRAGONA,43580,Spain,
813574,10,Nou del Vall,Tortosa,TARRAGONA,43580,Spain,
598636,7,Sebastià Joan Arbó,Amposta,TARRAGONA,43580,Spain,
434058,119,Goles de l'Ebre,Deltebre,TARRAGONA,43580,Spain,
434054,2,Hernan Cortés,Deltebre,TARRAGONA,43580,Spain,
434057,,"C/Ignacio, 14",Deltebre,TARRAGONA,43580,Spain,
434053,29,Joan Bosco,Deltebre,TARRAGONA,43580,Spain,
636509,40,"C/ Sant Jaume, 40",Deltebre,TARRAGONA,43580,Spain,
635336,,"C. L'Aldea, 44",Deltebre,TARRAGONA,43580,Spain,
804873,13,Lepanto,Deltebre,TARRAGONA,43580,Spain,
434156,15,l'Habana,Deltebre,TARRAGONA,43580,Spain,
655247,33,"C. Balmes,",Deltebre,TARRAGONA,43580,Spain,
558115,,"Sant Pau, 16",Deltebre,TARRAGONA,43580,Spain,
558115,,"Sant Pau, 16",Deltebre,TARRAGONA,43580,Spain,
643305,,"Comte Sicart, 54",Vila-seca,TARRAGONA,43430,Spain,
433923,,"Riudabella, s/n",Vimbodí i Poblet,TARRAGONA,43430,Spain,
433904,,"Cra. de la Fatarella, 1",Vilalba dels Arcs,TARRAGONA,43782,Spain,
782432,1,"Riu, 1","Vilella Baixa, La",TARRAGONA,43374,Spain,
750597,2,Ctra. Santes Creus,Vila-rodona,TARRAGONA,43814,Spain,
807402,29,Catalunya,Bràfim,TARRAGONA,43814,Spain,
806931,,7 - parcel.la 11 (Cal Rosset),Vila-rodona,TARRAGONA,43814,Spain,
623329,10,Sant Antoni,Vila-rodona,TARRAGONA,43814,Spain,
847125,40,Lledoners,Vila-rodona,TARRAGONA,43814,Spain,
696199,,"Mare Molas, 47 - 1r.1a.",Reus,TARRAGONA,43380,Spain,
689272,9,Angel Guimerà,Vilaplana,TARRAGONA,43380,Spain,
841982,17,Prim,Reus,TARRAGONA,43380,Spain,
764556,,"Sant Josep, 10",Vilanova de Prades,TARRAGONA,43439,Spain,
666945,,"Hospital, 32","Selva del Camp, La",TARRAGONA,43141,Spain,
599868,13,Castell,"Espluga de Francolí, L'",TARRAGONA,43440,Spain,
759293,,"Masia Menacho, s/n","Espluga de Francolí, L'",TARRAGONA,43440,Spain,
433929,1,Sant Francesc,Cornudella de Montsant,TARRAGONA,43360,Spain,
646338,,"Ctra. C-242, km.48 (Molí d'en Pont)",Cornudella de Montsant,TARRAGONA,43360,Spain,
646338,,"Ctra. C-242, km.48 (Molí d'en Pont)",Cornudella de Montsant,TARRAGONA,43360,Spain,
646338,,"Ctra. C-242, km.48 (Molí d'en Pont)",Cornudella de Montsant,TARRAGONA,43360,Spain,
433929,1,Sant Francesc,Cornudella de Montsant,TARRAGONA,43360,Spain,
653492,,"Pl. de la Vila, 15",Cornudella de Montsant,TARRAGONA,43360,Spain,
434183,12,"La Vileta, 16",Cornudella de Montsant,TARRAGONA,43360,Spain,
815205,s/n,Solcides i Puig de Gallicant,Cornudella de Montsant,TARRAGONA,43360,Spain,
434220,12,Rocafort,Conesa,TARRAGONA,43427,Spain,
434220,12,Rocafort,Conesa,TARRAGONA,43427,Spain,
434220,12,Rocafort,Conesa,TARRAGONA,43427,Spain,
666650,,"Guatemala, 20",Cambrils,TARRAGONA,43310,Spain,
434131,s/n,Molí Cortadas,"Catllar, El",TARRAGONA,43764,Spain,
664326,,"Bloc Panamà, B 4t. 1a.",Tarragona,TARRAGONA,43764,Spain,
843821,28,Sant Cristòfol,"Secuita, La",TARRAGONA,43764,Spain,
807233,4,St. Jordi,Falset,TARRAGONA,43776,Spain,
631817,6,Calvari,Capafonts,TARRAGONA,43364,Spain,
689063,,"Font, 14",Capafonts,TARRAGONA,43364,Spain,
870047,19,Onze Setembre,Montbrió del Camp,TARRAGONA,43480,Spain,
741821,,"Balmes, 8",Cabacés,TARRAGONA,43373,Spain,
699862,8,Major,Bràfim,TARRAGONA,43812,Spain,
766782,34,C/ Molí,Bot,TARRAGONA,43785,Spain,
434136,,"Major, 8",Bonastre,TARRAGONA,43884,Spain,
816773,"km 0,5",T-240,"Bisbal del Penedès, La",TARRAGONA,43717,Spain,
631414,,"Major, 19","Bisbal de Falset, La",TARRAGONA,43372,Spain,
434208,,"Major, 27","Bisbal de Falset, La",TARRAGONA,43372,Spain,
814827,,"Major, 12","Bisbal de Falset, La",TARRAGONA,43372,Spain,
748309,,"C/ Escaleta, 14",Benifallet,TARRAGONA,43512,Spain,
816992,47,"28, parc.",Benifallet,TARRAGONA,43512,Spain,
816994,47,"28, parc.",Benifallet,TARRAGONA,43512,Spain,
689273,8,Urgell,Bellvei,TARRAGONA,43719,Spain,
434199,,Cra. Batea a Nonasp (Ptda.Venta S.Joan),Batea,TARRAGONA,43786,Spain,
548481,2,Cami de Llorenç,,TARRAGONA,43711,Spain,
548481,2,Cami de Llorenç,,TARRAGONA,43711,Spain,
548481,2,Cami de Llorenç,,TARRAGONA,43711,Spain,
548481,2,Cami de Llorenç,,TARRAGONA,43711,Spain,
706865,13,"C/ Cervantes, 13","Torre de l'Espanyol, La",TARRAGONA,43791,Spain,
491664,,"Generalitat, 1",Arnes,TARRAGONA,43597,Spain,
757744,65,Lluís Companys,,TARRAGONA,43597,Spain,
695999,,"C/ Onze de setembre, 12",Arnes,TARRAGONA,43597,Spain,
493223,8,"Av. Onze de Setembre, 8",Arnes,TARRAGONA,43597,Spain,
625353,,"LLuis Companys, 33",Arnes,TARRAGONA,43597,Spain,
630430,,"Sant Joan, 15",Arnes,TARRAGONA,43597,Spain,
764035,17,Deumera,"Argentera, L'",TARRAGONA,43773,Spain,
764035,17,Deumera,"Argentera, L'",TARRAGONA,43773,Spain,
764035,17,Deumera,"Argentera, L'",TARRAGONA,43773,Spain,
868528,2,de l'Esglèsia,"Argentera, L'",TARRAGONA,43773,Spain,
434200,2,Sant Josep,Amposta,TARRAGONA,43870,Spain,
492090,,"Part. Oriola, 9-1r.",Amposta,TARRAGONA,43870,Spain,
491630,15,simpàtica,Amposta,TARRAGONA,43870,Spain,
433973,11,Madrid,Amposta,TARRAGONA,43870,Spain,
757742,6,Major,Alfara de Carles,TARRAGONA,43528,Spain,
434052,,"Nou, 13",Alfara de Carles,TARRAGONA,43528,Spain,
414613,,"Lluis Canalda, 2-4, Esc. C",Tortosa,TARRAGONA,43591,Spain,
414613,,"Lluis Canalda, 2-4, Esc. C",Tortosa,TARRAGONA,43591,Spain,
806400,81,Salvador Espriu,Barcelona,TARRAGONA,43460,Spain,
806402,81,Salvador Espriu,Barcelona,TARRAGONA,43460,Spain,
873682,4,De la Garriga,Alcover,TARRAGONA,43461,Spain,
555814,20,Av. Catalunya,Alcanar,TARRAGONA,43530,Spain,
637102,,.,,TARRAGONA,43530,Spain,
434226,,"Cra.N-340, km. 1061,5 (Masia del Pla)",Alcanar,TARRAGONA,43530,Spain,
491655,,"Alcalde Sanmartin, 16",Alcanar,TARRAGONA,43530,Spain,
872323,57,Palfuriana,"Vendrell, El",TARRAGONA,43716,Spain,
852879,22,Sant Miquel,Masllorenç,TARRAGONA,43718,Spain,
852751,24,Quitanes,Albinyana,TARRAGONA,43716,Spain,
842651,7,D'Aiguamurcia,Aiguamúrcia,TARRAGONA,43815,Spain,
814202,,Mas Aragó s/n,Aiguamúrcia,TARRAGONA,43815,Spain,
868852,,"Masia Cal Figueras, s/n",Aiguamúrcia,TARRAGONA,43714,Spain,
846927,,"Les Ordes, Km.3,8",Aiguamúrcia,TARRAGONA,43817,Spain,
753693,,"Partida Freixa, s/n (apartat correus 545)",Valls,TARRAGONA,43886,Spain,
806315,25,Sant Pere,Vilabella,TARRAGONA,43886,Spain,
817313,24,Sant Pere,Vilabella,TARRAGONA,43886,Spain,
688451,,"Sant Magí, 10",Vilabella,TARRAGONA,43886,Spain,
795796,,"Sant Roc, 13",Vilabella,TARRAGONA,43886,Spain,
606863,,"Finca Bosc Nou (Boscos de Valls)-Apartat
                    Correus 596",Valls,TARRAGONA,43800,Spain,
606863,,"Finca Bosc Nou (Boscos de Valls)-Apartat
                    Correus 596",Valls,TARRAGONA,43800,Spain,
606863,,"Finca Bosc Nou (Boscos de Valls)-Apartat
                    Correus 596",Valls,TARRAGONA,43800,Spain,
891728,45,Dalmases,Barcelona,TARRAGONA,43439,Spain,
876574,5,Sant Bartomeu,Ulldemolins,TARRAGONA,43363,Spain,
674699,,"C/ Francesc Llop, 35 - 2n",Tortosa,TARRAGONA,43500,Spain,
754150,8,Balandra,Torroja del Priorat,TARRAGONA,43737,Spain,
595167,,"Baixa Font, 3",Torroja del Priorat,TARRAGONA,43737,Spain,
685095,,"Era, s/n",Torroja del Priorat,TARRAGONA,43737,Spain,
595167,,"Baixa Font, 3",Torroja del Priorat,TARRAGONA,43737,Spain,
806512,4,Major,Torroja del Priorat,TARRAGONA,43737,Spain,
595167,,"Baixa Font, 3",Torroja del Priorat,TARRAGONA,43737,Spain,
829078,6,Pare Romaña,Roquetes,TARRAGONA,43511,Spain,
895509,222,Catalunya,Tarragona,TARRAGONA,43007,Spain,
816042,10,Conca,Solivella,TARRAGONA,43412,Spain,
868956,5,Josep Miró Argenter,Sitges,TARRAGONA,43412,Spain,
434175,7,Raval de la Font,Senan,TARRAGONA,43449,Spain,
733207,,"Castell, 5",Savallà del Comtat,TARRAGONA,43427,Spain,
767906,,"Quarter de l'Est, 4-6",Santa Bàrbara,TARRAGONA,43570,Spain,
805022,10,Hostal,Sant Jaume dels Domenys,TARRAGONA,43713,Spain,
847006,10,Hostal nou,Sant Jaume dels Domenys,TARRAGONA,43713,Spain,
434178,,"Major, 13",Salomó,TARRAGONA,43885,Spain,
891294,37,Victòria,"Secuita, La",TARRAGONA,43142,Spain,
495221,5,"Sant Antoni, 5",Rodonyà,TARRAGONA,43812,Spain,
613458,60,Major,Riudoms,TARRAGONA,43330,Spain,
613458,60,Major,Riudoms,TARRAGONA,43330,Spain,
613458,60,Major,Riudoms,TARRAGONA,43330,Spain,
637409,12,Ventura Gassol,Vinyols i els Arcs,TARRAGONA,43330,Spain,
785294,3,Bisondo,Riudecanyes,TARRAGONA,43771,Spain,
711421,,"Pge. La Mulassa, 17",Reus,TARRAGONA,43771,Spain,
867934,17,"Deumera,","Argentera, L'",TARRAGONA,43771,Spain,
637462,,"Victòria, 27","Secuita, La",TARRAGONA,43886,Spain,
882422,,Mas de l'Aleix,Renau,TARRAGONA,43886,Spain,
882413,,Mas de l'Aleix,Renau,TARRAGONA,43886,Spain,
882402,,Mas de l'aleix,Renau,TARRAGONA,43886,Spain,
643685,,"Ctra. TV-3022 Km. 17,5 (Ctra. el Perelló-Rasquera)",Rasquera,TARRAGONA,43513,Spain,
829045,,"C/ Estatut, 13",Rasquera,TARRAGONA,43513,Spain,
814555,48,de la Bassa,Rasquera,TARRAGONA,43513,Spain,
433870,,"Abaix, 17",Rasquera,TARRAGONA,43513,Spain,
620494,,"Les Escoles, 39",Pratdip,TARRAGONA,43320,Spain,
680713,,"Nou del Pont, 5",Prades,TARRAGONA,43364,Spain,
547180,,"Sant Llorenç, 12-14",Prades,TARRAGONA,43364,Spain,
766423,21,Major,Pradell de la Teixeta,TARRAGONA,43774,Spain,
817776,9,De Dalt,Pradell de la Teixeta,TARRAGONA,43774,Spain,
433739,,"Fluvià, 15",Porrera,TARRAGONA,43739,Spain,
599113,10,Vilanova,Porrera,TARRAGONA,43739,Spain,
753445,,"Escoles, 4",Porrera,TARRAGONA,43739,Spain,
761133,,"Ctra. Porrera-Torroja, km.3,5 (Mas d'en Gregori)",Porrera,TARRAGONA,43739,Spain,
778050,,"Sant Antoni, 3",Porrera,TARRAGONA,43739,Spain,
861106,2,Vilanova,Porrera,TARRAGONA,43739,Spain,
629127,,"Calvari, 2","Pont d'Armentera, El",TARRAGONA,43817,Spain,
423786,,"Nou, s/n",Poboleda,TARRAGONA,43376,Spain,
843941,28,la Bassa,"Morera de Montsant, La",TARRAGONA,43376,Spain,
635289,,"C. Faió, 25","Pobla de Massaluca, La",TARRAGONA,43783,Spain,
760692,,"C/ la Bassa, 3","Pobla de Massaluca, La",TARRAGONA,43783,Spain,
701036,,"Fra Anselm Turmeda, 10",Montblanc,TARRAGONA,43423,Spain,
701036,,"Fra Anselm Turmeda, 10",Montblanc,TARRAGONA,43423,Spain,
701036,,"Fra Anselm Turmeda, 10",Montblanc,TARRAGONA,43423,Spain,
433958,,"Major, 4","Piles, Les",TARRAGONA,43428,Spain,
511421,,"de Dalt, 10","Piles, Les",TARRAGONA,43428,Spain,
433952,,Ptda. Burgà,"Perelló, El",TARRAGONA,43519,Spain,
434116,,"Partida Torrent, s/n","Perelló, El",TARRAGONA,43519,Spain,
828950,s/n,Burga,"Perelló, El",TARRAGONA,43519,Spain,
745106,24,C/ Creu,Paüls,TARRAGONA,43593,Spain,
652232,,"C.  Canal, 2",Paüls,TARRAGONA,43593,Spain,
844305,12,Voltes,Paüls,TARRAGONA,43593,Spain,
683639,2,del Forn,Passanant i Belltall,TARRAGONA,43425,Spain,
731944,21,C/ Major,"Palma d'Ebre, La",TARRAGONA,43370,Spain,
809523,4,Colom,Nulles,TARRAGONA,43887,Spain,
895029,7,Pg. De Catalunya,Nulles,TARRAGONA,43887,Spain,
741690,,"Sant Pere, 24",Vilabella,TARRAGONA,43887,Spain,
816896,7,Major,Nulles,TARRAGONA,43887,Spain,
815156,26,Sant Isidre,Nulles,TARRAGONA,43887,Spain,
590787,,"Masia la Torre, s/n (Apart.Corr.88-Alcover)",Mont-ral,TARRAGONA,43460,Spain,
817298,20,Principal,Cabra del Camp,TARRAGONA,43364,Spain,
628839,10,Pg. Estació,Valls,TARRAGONA,43812,Spain,
631933,,"Vilardida, 13",Montferri,TARRAGONA,43812,Spain,
654636,,"Ctra. T-310 km.12,250",Montbrió del Camp,TARRAGONA,43340,Spain,
777079,,del Almalguer s/n,Montblanc,TARRAGONA,43400,Spain,
876378,km 11,La Riba a Farena (La Bartra),Montblanc,TARRAGONA,43459,Spain,
841950,70,pol.lígon les Talaveres,Montblanc,TARRAGONA,43400,Spain,
433933,,"Pg. de l'Arbre, 6","Masroig, El",TARRAGONA,43736,Spain,
696087,28,Sant Antoni,Maspujols,TARRAGONA,43382,Spain,
434065,,"Catalunya, 14",Masdenverge,TARRAGONA,43878,Spain,
434065,,"Catalunya, 14",Masdenverge,TARRAGONA,43878,Spain,
556458,,"Av. Celma, 6 - 2n.A",Mas de Barberans,TARRAGONA,43514,Spain,
712127,9,Josep Subirats,,TARRAGONA,43514,Spain,
806803,,"Falset, km. 2 (Mas Figueres)",Marçà,TARRAGONA,43775,Spain,
434033,,"De Dalt, 18",Marçà,TARRAGONA,43775,Spain,
613011,,"Baix, 12",Margalef,TARRAGONA,43371,Spain,
811840,6-8,Sant Lluís,"Guiamets, Els",TARRAGONA,43777,Spain,
871878,125,Poetes,Alforja,TARRAGONA,43737,Spain,
677703,,"C/ Girasol, 74",Móra d'Ebre,TARRAGONA,43748,Spain,
434210,,"Tarragona, 3","Galera, La",TARRAGONA,43515,Spain,
813566,19,Bassa,Forès,TARRAGONA,43425,Spain,
625192,,MAS SANS,,TARRAGONA,43811,Spain,
807705,5,Inventor Bonet,Valls,TARRAGONA,43811,Spain,
630369,,"Canyada, 6","Febró, La",TARRAGONA,43364,Spain,
433739,,"Fluvià, 15",Porrera,TARRAGONA,43730,Spain,
814237,8,Els Fontanals,Falset,TARRAGONA,43730,Spain,
849317,4,Romaní,Cervera,LLEIDA,25213,Spain,
587746,,Casa Aleixet,"Guingueta d'Àneu, La",LLEIDA,25597,Spain,
869267,3,La Palma,Vila-sana,LLEIDA,25245,Spain,
869272,3,La Palma,Vila-sana,LLEIDA,25245,Spain,
767180,13,Lleida,Vila-sana,LLEIDA,25245,Spain,
720161,20,Àngel Guimerà,"Palau d'Anglesola, El",LLEIDA,25245,Spain,
433942,11,Calderes,Vilanova de Meià,LLEIDA,25735,Spain,
628098,14,FREIXES,,LLEIDA,25264,Spain,
606628,,"Sant Antoni, s/n",Vilamòs,LLEIDA,25551,Spain,
433881,,"Major,9",Vilamòs,LLEIDA,25551,Spain,
768730,,"Tàrrega, 31",Vilagrassa,LLEIDA,25330,Spain,
844250,,"Major, 2",Vilagrassa,LLEIDA,25330,Spain,
604838,26,Anglesola,Vilagrassa,LLEIDA,25330,Spain,
809002,21,Margorell,Verdú,LLEIDA,25340,Spain,
632296,64,Llibertat,Tornabous,LLEIDA,25331,Spain,
897124,64,Llibertat,Tornabous,LLEIDA,25331,Spain,
846184,19,Major,Tírvia,LLEIDA,25595,Spain,
794894,,"les Eres, 2",Tarrés,LLEIDA,25480,Spain,
765106,,"Doctor Pearson, 14",Tremp,LLEIDA,25630,Spain,
744832,,"Pujada Castellvell, 20",Solsona,LLEIDA,25280,Spain,
693264,,"Cra.Sant Llorenç, km 1 Casa Carol",Solsona,LLEIDA,25280,Spain,
434118,,"de Cerc, s/n Torre Masover","Seu d'Urgell, La",LLEIDA,25700,Spain,
738829,,Casa Soler,Pinell de Solsonès,LLEIDA,25289,Spain,
849134,s/n,Sant Miquel,Olius,LLEIDA,25289,Spain,
604938,25,"Sant Antoni, 27",Camarasa,LLEIDA,25613,Spain,
813049,20,Barrinou,Camarasa,LLEIDA,25613,Spain,
828787,s/n,Vilamajó,Cabanabona,LLEIDA,25748,Spain,
633830,,Mas d'en Jaume,Biosca,LLEIDA,25752,Spain,
635700,,"Av. Catalunya, 38",Bellpuig,LLEIDA,25250,Spain,
669572,,"Raval de Belianes, 21",Sant Martí de Riucorb,LLEIDA,25266,Spain,
813248,s/n,Pomanyons,"Baronia de Rialb, La",LLEIDA,25747,Spain,
633329,,"Estació, 49",Anglesola,LLEIDA,25320,Spain,
433920,10,Del Pont,Alòs de Balaguer,LLEIDA,25737,Spain,
630105,,,,LLEIDA,25126,Spain,
631540,17,RONDA SUD,,LLEIDA,25126,Spain,
493156,,"Sant Roc, s/n",Ivars de Noguera,LLEIDA,25126,Spain,
817445,s/n,Afores,Almatret,LLEIDA,25187,Spain,
433849,,"de Tor, s/n",Alins,LLEIDA,25574,Spain,
433924,s/n,"La Canal, s/n",Alins,LLEIDA,25574,Spain,
433924,s/n,"La Canal, s/n",Alins,LLEIDA,25574,Spain,
433924,s/n,"La Canal, s/n",Alins,LLEIDA,25574,Spain,
433924,s/n,"La Canal, s/n",Alins,LLEIDA,25574,Spain,
848489,34,Tramuntana,Alcarràs,LLEIDA,25180,Spain,
808112,10,Juncosa,"Albagés, L'",LLEIDA,25155,Spain,
434119,,Únic s/n,Sarroca de Bellera,LLEIDA,25555,Spain,
774602,,"Panadella, s/n",Sant Guim de Freixenet,LLEIDA,25211,Spain,
815485,s/n,Badal,Sant Ramon,LLEIDA,25211,Spain,
809493,,La Creu,Sant Llorenç de Morunys,LLEIDA,25282,Spain,
706191,4,L'Era d'en Bella,Sant Llorenç de Morunys,LLEIDA,25282,Spain,
706191,4,L'Era d'en Bella,Sant Llorenç de Morunys,LLEIDA,25282,Spain,
780275,,"Av. Sant Martí, 21",Guissona,LLEIDA,25753,Spain,
754547,,Casa Viladecans,Riner,LLEIDA,25290,Spain,
844116,,"Viladecans, s/n",Riner,LLEIDA,25290,Spain,
844119,,"Viladecans, s/n",Riner,LLEIDA,25290,Spain,
784459,,"Av. Flora Cadena, 1",Rialp,LLEIDA,25594,Spain,
692995,,"Vall, 4",Rialp,LLEIDA,25594,Spain,
673655,,Ca l'Ermengol,Prullans,LLEIDA,25727,Spain,
604151,,"Franc, 9","Pobla de Cérvoles, La",LLEIDA,25471,Spain,
634348,7,Roques,,LLEIDA,25471,Spain,
634348,7,Roques,,LLEIDA,25471,Spain,
434078,,"Av. Catalunya, 72","Poal, El",LLEIDA,25143,Spain,
434078,,"Av. Catalunya, 72","Poal, El",LLEIDA,25143,Spain,
809230,,"del Miracle, km.12",Pinós,LLEIDA,25287,Spain,
809246,,"del Miracle, km.12",Pinós,LLEIDA,25287,Spain,
774686,,Masia Cal Guim,Ossó de Sió,LLEIDA,25318,Spain,
812007,8,Castell,Sant Martí de Riucorb,LLEIDA,25318,Spain,
885615,8,Castell,Sant Martí de Riucorb,LLEIDA,25318,Spain,
773460,,"Santa Maria, 35",Organyà,LLEIDA,25794,Spain,
643027,,".Castell, 4",,LLEIDA,25214,Spain,
766046,,"Vidal Diné, 7",Cervera,LLEIDA,25214,Spain,
766046,,"Vidal Diné, 7",Cervera,LLEIDA,25214,Spain,
738824,,Casa Solanells,Olius,LLEIDA,25286,Spain,
631425,,Sanmiquel,,LLEIDA,25286,Spain,
843865,s/n,Marcus,Olius,LLEIDA,25286,Spain,
846061,37,de Torà,Solsona,LLEIDA,25286,Spain,
433812,s/n,Casa Sant Grau km 64 ctra de Manresa a Solsona,Navès,LLEIDA,25286,Spain,
632748,,Casa Molner,Montmajor,LLEIDA,25286,Spain,
661001,,Cases Baixes de Posada,Navès,LLEIDA,25286,Spain,
805466,13,Oreneta de la Valldan,Berga,LLEIDA,25286,Spain,
735759,,Casa Postils,Navès,LLEIDA,25286,Spain,
661001,,Cases Baixes de Posada,Navès,LLEIDA,25286,Spain,
593406,,Casa Viladàs,Navès,LLEIDA,25286,Spain,
808299,4,Segarra,Solsona,LLEIDA,25286,Spain,
808296,4,Segarra,Solsona,LLEIDA,25286,Spain,
433812,s/n,Casa Sant Grau km 64 ctra de Manresa a Solsona,Navès,LLEIDA,25286,Spain,
593406,,Casa Viladàs,Navès,LLEIDA,25286,Spain,
867325,,Manent,Navès,LLEIDA,25286,Spain,
433812,s/n,Casa Sant Grau km 64 ctra de Manresa a Solsona,Navès,LLEIDA,25286,Spain,
433812,s/n,Casa Sant Grau km 64 ctra de Manresa a Solsona,Navès,LLEIDA,25286,Spain,
735759,,Casa Postils,Navès,LLEIDA,25286,Spain,
434106,17,Bassa,Nalec,LLEIDA,25341,Spain,
828797,23,Major,Montornès de Segarra,LLEIDA,25340,Spain,
